# X Y Z i
284334.50 5036302.40 -10.00 0.001821
284214.50 5036322.40 -10.00 0.001574
284234.50 5036322.40 -10.00 0.001897
284254.50 5036322.40 -10.00 0.001876
284274.50 5036322.40 -10.00 0.001836
284294.50 5036322.40 -10.00 0.001807
284314.50 5036322.40 -10.00 0.001796
284334.50 5036322.40 -10.00 0.001790
284214.50 5036342.40 -10.00 0.001855
284234.50 5036342.40 -10.00 0.001963
284254.50 5036342.40 -10.00 0.001992
284274.50 5036342.40 -10.00 0.001874
284294.50 5036342.40 -10.00 0.001815
284314.50 5036342.40 -10.00 0.001791
284334.50 5036342.40 -10.00 0.001780
284214.50 5036142.40 -6.00 0.000699
284234.50 5036142.40 -6.00 0.001433
284254.50 5036142.40 -6.00 0.001742
284274.50 5036142.40 -6.00 0.001993
284294.50 5036142.40 -6.00 0.001332
284314.50 5036142.40 -6.00 0.000004
284334.50 5036142.40 -6.00 0.001389
284214.50 5036162.40 -6.00 0.000767
284234.50 5036162.40 -6.00 0.001918
284254.50 5036162.40 -6.00 0.002163
284274.50 5036162.40 -6.00 0.002476
284294.50 5036162.40 -6.00 0.003126
284314.50 5036162.40 -6.00 0.002865
284334.50 5036162.40 -6.00 0.002046
284214.50 5036182.40 -6.00 0.001568
284234.50 5036182.40 -6.00 0.002508
284254.50 5036182.40 -6.00 0.001936
284274.50 5036182.40 -6.00 0.001985
284294.50 5036182.40 -6.00 0.002096
284314.50 5036182.40 -6.00 0.002215
284334.50 5036182.40 -6.00 0.002166
284214.50 5036202.40 -6.00 0.001308
284234.50 5036202.40 -6.00 0.001178
284254.50 5036202.40 -6.00 0.001263
284274.50 5036202.40 -6.00 0.002242
284294.50 5036202.40 -6.00 0.002113
284314.50 5036202.40 -6.00 0.001962
284334.50 5036202.40 -6.00 0.002087
284214.50 5036222.40 -6.00 0.000369
284234.50 5036222.40 -6.00 0.000245
284254.50 5036222.40 -6.00 0.000512
284274.50 5036222.40 -6.00 0.002160
284294.50 5036222.40 -6.00 0.002499
284314.50 5036222.40 -6.00 0.001897
284334.50 5036222.40 -6.00 0.002204
284214.50 5036242.40 -6.00 0.000031
